time,load@tsung_controller@ip-172-31-46-69 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.16015625 
80,0.16015625 
90,0.16015625 
100,0.16015625 
110,0.16015625 
120,0.16015625 
130,0.16015625 
140,0.16015625 
150,0.16015625 
160,0.16015625 
170,0.16015625 
180,0.16015625 
190,0.16015625 
200,0.16015625 
210,0.16015625 
220,0.16015625 
230,0.16015625 
240,0.16015625 
250,0.16015625 
260,0.16015625 
270,0.16015625 
280,0.16015625 
290,0.16015625 
300,0.16015625 
310,0.16015625 
320,0.16015625 
330,0.16015625 
340,0.16015625 
350,0.16015625 
360,0.16015625 
370,0.16015625 
380,0.16015625 
390,0.16015625 
400,0.16015625 
410,0.16015625 
420,0.16015625 
430,0.16015625 
440,0.16015625 
450,0.16015625 
460,0.16015625 
470,0.16015625 
480,0.16015625 
490,0.16015625 
500,0.16015625 
510,0.16015625 
520,0.16015625 
530,0.16015625 
540,0.16015625 
550,0.16015625 
560,0.16015625 
570,0.16015625 
580,0.16015625 
590,0.16015625 
600,0.16015625 
610,0.16015625 
620,0.16015625 
630,0.16015625 
640,0.16015625 
650,0.16015625 
660,0.16015625 
670,0.16015625 
680,0.16015625 
688,0.16015625 
