time,recvpackets@tsung_controller@ip-172-31-16-124 
10,497 
20,497 
30,476 
40,388 
50,281 
60,133 
70,133 
80,133 
90,133 
100,133 
110,133 
120,133 
130,133 
140,133 
150,133 
160,133 
170,133 
180,133 
190,133 
200,133 
210,133 
220,133 
230,114 
240,114 
250,114 
260,114 
270,114 
280,114 
290,114 
300,114 
310,114 
320,114 
330,114 
340,114 
350,114 
360,114 
370,114 
380,114 
390,110 
400,110 
410,110 
420,110 
430,110 
440,73 
450,48 
460,21 
470,21 
480,21 
490,21 
500,13 
510,13 
520,13 
530,13 
540,13 
550,13 
560,13 
570,13 
580,13 
590,13 
600,13 
610,13 
620,13 
630,13 
640,13 
650,13 
660,13 
670,13 
680,13 
690,13 
700,13 
710,13 
720,10 
730,10 
740,10 
750,10 
760,10 
770,10 
780,10 
790,10 
800,10 
810,10 
820,10 
830,10 
840,10 
850,10 
860,3 
870,2 
880,2 
890,2 
900,2 
910,2 
920,2 
930,2 
940,2 
950,2 
960,2 
970,2 
980,2 
990,2 
1000,2 
1010,2 
1020,2 
1030,2 
1040,2 
1050,2 
1060,2 
1070,2 
1080,2 
1090,2 
1100,2 
1110,2 
1120,2 
1130,2 
1140,2 
1150,2 
1160,2 
1170,2 
1180,2 
1190,2 
1200,1 
1210,1 
1220,1 
1222,1 
